Aï¿½,ESTADO,Municipio,Cve. Municipio,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,Total
2015,Tlaxcala,Espaï¿½ï¿,29012,0,0,0,0,0,0,0,1,0,0,1,0,2
2015,Tlaxcala,Huamantla,29013,3,2,8,1,3,3,1,3,1,6,3,5,39
2015,Tlaxcala,Hueyotlipan,29014,2,1,0,0,1,2,0,2,0,0,1,3,12
2015,Tlaxcala,Ixtacuixtla de Mariano Matamoros,29015,1,0,0,0,0,1,0,0,0,1,1,0,4
2015,Tlaxcala,Ixtenco,29016,0,0,0,1,1,1,0,0,0,0,1,1,5
2015,Tlaxcala,La Magdalena Tlaltelulco,29048,0,1,0,1,0,0,0,0,0,0,0,0,2
2015,Tlaxcala,Lï¿½ï¿½zaro Cï¿½ï,29047,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,Tlaxcala,Mazatecochco de Josï¿½ï¿½ Marï¿½ï¿½a,29017,0,0,1,0,0,1,0,0,0,0,0,0,2
2015,Tlaxcala,Muï¿½ï¿½oz de Domingo Ar,29011,0,0,0,0,0,0,0,0,1,0,0,0,1
2015,Tlaxcala,Nanacamilpa de Mariano Arista,29021,0,1,0,0,0,1,0,0,0,0,0,0,2
2015,Tlaxcala,Natï¿½ï¿½v,29023,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,Tlaxcala,Panotla,29024,0,0,1,0,0,0,0,0,0,1,0,0,2
2015,Tlaxcala,Papalotla de Xicohtï¿½ï¿½n,29041,0,0,0,0,0,1,1,0,0,0,0,0,2
2015,Tlaxcala,San Damiï¿½ï¿½n Texï,29049,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,San Francisco Tetlanohcan,29050,1,0,0,0,0,1,0,0,0,0,0,0,2
2015,Tlaxcala,San Jerï¿½ï¿½nimo Zacua,29051,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,San Josï¿½ï¿½ Teac,29052,0,0,0,0,0,0,0,0,0,0,1,0,1
2015,Tlaxcala,San Juan Huactzinco,29053,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,San Lorenzo Axocomanitla,29054,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,San Lucas Tecopilco,29055,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,San Pablo del Monte,29025,1,1,0,1,1,1,0,3,0,1,3,0,12
2015,Tlaxcala,Sanctï¿½ï¿½rum de Lï¿½ï¿½zaro C,29020,0,4,1,0,1,0,2,3,1,2,0,1,15
2015,Tlaxcala,Santa Ana Nopalucan,29056,0,0,0,0,0,0,1,0,0,0,0,0,1
2015,Tlaxcala,Santa Apolonia Teacalco,29057,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,Tlaxcala,Santa Catarina Ayometla,29058,0,0,0,0,0,0,1,0,0,0,0,0,1
2015,Tlaxcala,Santa Cruz Quilehtla,29059,0,0,0,0,0,0,1,0,0,0,0,0,1
2015,Tlaxcala,Santa Cruz Tlaxcala,29026,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,Santa Isabel Xiloxoxtla,29060,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,Tenancingo,29027,0,0,1,0,0,0,0,2,0,1,0,0,4
2015,Tlaxcala,Teolocholco,29028,1,0,1,0,0,0,1,0,0,0,0,0,3
2015,Tlaxcala,Tepetitla de Lardizï¿½ï¿,29019,0,0,0,0,1,0,0,0,0,0,0,0,1
2015,Tlaxcala,Tepeyanco,29029,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,Terrenate,29030,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,Tetla de la Solidaridad,29031,0,0,1,0,1,0,0,0,0,0,0,0,2
2015,Tlaxcala,Tetlatlahuca,29032,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,Tlaxcala,29033,0,1,0,0,1,1,3,0,1,0,3,3,13
2015,Tlaxcala,Tlaxco,29034,0,1,0,2,0,0,2,4,2,1,2,2,16
2015,Tlaxcala,Tocatlï¿½,29035,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tlaxcala,Totolac,29036,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,Tlaxcala,Tzompantepec,29038,0,0,0,0,0,1,0,0,1,0,0,0,2
2015,Tlaxcala,Xaloztoc,29039,0,1,2,0,1,0,0,1,1,1,1,0,8
2015,Tlaxcala,Xaltocan,29040,1,1,0,1,0,2,0,0,1,0,1,1,8
2015,Tlaxcala,Xicohtzinco,29042,0,0,0,0,0,0,0,0,0,2,0,0,2
2015,Tlaxcala,Yauhquemehcan,29043,0,0,0,0,5,3,0,3,2,3,0,0,16
2015,Tlaxcala,Zacatelco,29044,0,0,0,0,1,0,0,1,0,0,0,0,2
2015,Tlaxcala,Ziltlaltï¿½ï¿½pec de Trinidad Sï¿½ï¿½nche,29037,0,0,1,0,0,0,0,0,0,1,0,0,2
2015,Veracruz de Ignacio de la Llave,Acajete,30001,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Acatlï¿½,30002,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Acayucan,30003,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Actopan,30004,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Acula,30005,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Acultzingo,30006,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Agua Dulce,30204,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Alpatlï¿½ï¿½,30008,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiï¿½ï¿½rrez Bar,30009,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Altotonga,30010,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Alvarado,30011,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Amatitlï¿½,30012,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Amatlï¿½ï¿½n de los R,30014,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Angel R. Cabada,30015,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Apazapan,30017,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Aquila,30018,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Astacinga,30019,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Atlahuilco,30020,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Atoyac,30021,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Atzacan,30022,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Atzalan,30023,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ayahualulco,30025,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Banderilla,30026,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Benito Juï¿½ï¿,30027,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Boca del Rï¿½,30028,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Calcahualco,30029,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Camarï¿½ï¿½n de Te,30007,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,30030,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Carlos A. Carrillo,30208,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Carrillo Puerto,30031,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Castillo de Teayo,30157,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Catemaco,30032,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Cazones de Herrera,30033,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Cerro Azul,30034,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Chacaltianguis,30054,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Chalma,30055,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Chiconamel,30056,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Chiconquiaco,30057,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Chicontepec,30058,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Chinameca,30059,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,30060,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Chocamï¿½,30062,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Chontla,30063,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Chumatlï¿½,30064,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Citlaltï¿½ï¿½,30035,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Coacoatzintla,30036,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Coahuitlï¿½,30037,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Coatepec,30038,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Coatzacoalcos,30039,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Coatzintla,30040,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Coetzala,30041,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Colipa,30042,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Comapa,30043,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,30045,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Cosautlï¿½ï¿½n de Carv,30046,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Coscomatepec,30047,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Cosoleacaque,30048,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Cotaxtla,30049,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Coxquihui,30050,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Coyutla,30051,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Cuichapa,30052,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Cuitlï¿½ï¿½,30053,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Cï¿½ï¿½r,30044,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,El Higo,30205,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Emiliano Zapata,30065,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Espinal,30066,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Filomeno Mata,30067,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Fortï¿½,30068,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Gutiï¿½ï¿½rrez Za,30069,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Hidalgotitlï¿½,30070,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Huatusco,30071,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Huayacocotla,30072,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,30073,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtï¿½ï¿,30074,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ignacio de la Llave,30075,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ilamatlï¿½,30076,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Isla,30077,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ixcatepec,30078,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ixhuacï¿½ï¿½n de los R,30079,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ixhuatlancillo,30081,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ixhuatlï¿½ï¿½n de Ma,30083,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ixhuatlï¿½ï¿½n del C,30080,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ixhuatlï¿½ï¿½n del Sur,30082,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ixmatlahuacan,30084,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ixtaczoquitlï¿½,30085,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Jalacingo,30086,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Jalcomulco,30088,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Jamapa,30090,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Jesï¿½ï¿½s Carr,30091,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Jilotepec,30093,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Josï¿½ï¿½ Az,30169,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Juan Rodrï¿½ï¿½guez C,30094,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Juchique de Ferrer,30095,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Jï¿½ï¿½lt,30089,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,La Antigua,30016,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,La Perla,30127,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Landero y Coss,30096,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Las Choapas,30061,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Las Minas,30107,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Las Vigas de Ramï¿½ï¿,30132,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Lerdo de Tejada,30097,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Los Reyes,30137,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Magdalena,30098,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Maltrata,30099,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,30100,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Mariano Escobedo,30101,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Martï¿½ï¿½nez de la T,30102,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Mecatlï¿½,30103,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Mecayapan,30104,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Medellï¿½ï¿½n de B,30105,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Miahuatlï¿½,30106,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Minatitlï¿½,30108,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Misantla,30109,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,30110,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Moloacï¿½,30111,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Nanchital de Lï¿½ï¿½zaro Cï¿½ï¿½rdenas ,30206,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Naolinco,30112,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Naranjal,30113,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Naranjos Amatlï¿½,30013,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Nautla,30114,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,No Especificado,30998,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Nogales,30115,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Oluta,30116,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Omealca,30117,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Orizaba,30118,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Otatitlï¿½,30119,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Oteapan,30120,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Otros Municipios,30999,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Ozuluama de Mascareï¿½ï,30121,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Pajapan,30122,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Papantla,30124,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Paso de Ovejas,30126,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Paso del Macho,30125,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Perote,30128,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Platï¿½ï¿½n Sï¿½,30129,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Playa Vicente,30130,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,30131,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Pueblo Viejo,30133,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Puente Nacional,30134,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Pï¿½ï¿½,30123,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Rafael Delgado,30135,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Rafael Lucio,30136,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Rï¿½ï¿½o Bl,30138,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Saltabarranca,30139,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,San Andrï¿½ï¿½s Tenej,30140,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,San Andrï¿½ï¿½s Tu,30141,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,San Juan Evangelista,30142,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,San Rafael,30211,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Santiago Sochiapan,30212,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Santiago Tuxtla,30143,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Sayula de Alemï¿½,30144,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Sochiapa,30146,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Soconusco,30145,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Soledad Atzompa,30147,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Soledad de Doblado,30148,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Soteapan,30149,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tamalï¿½,30150,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tamiahua,30151,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tampico Alto,30152,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tancoco,30153,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tantima,30154,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tantoyuca,30155,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tatahuicapan de Juï¿½ï¿,30209,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tatatila,30156,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tecolutla,30158,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tehuipango,30159,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tempoal,30161,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tenampa,30162,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tenochtitlï¿½,30163,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Teocelo,30164,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tepatlaxco,30165,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tepetlï¿½,30166,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tepetzintla,30167,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tequila,30168,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Texcatepec,30170,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Texhuacï¿½,30171,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Texistepec,30172,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tezonapa,30173,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tierra Blanca,30174,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tihuatlï¿½,30175,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlachichilco,30180,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlacojalpan,30176,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlacolulan,30177,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlacotalpan,30178,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlacotepec de Mejï¿½,30179,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlalixcoyan,30181,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,30182,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlaltetela,30024,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlapacoyan,30183,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlaquilpa,30184,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tlilapan,30185,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tomatlï¿½,30186,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Tonayï¿½,30187,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Veracruz de Ignacio de la Llave,Totutla,30188,0,0,0,0,0,0,0,0,0,0,0,0,0
